word,female,male,difference,difference_abs
become,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
sooo,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
poli,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
language,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
memorized,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
silly,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
sci,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
lastly,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
king,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
nada,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
ok,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
onto,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
irrelevant,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
track,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
common,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
ua,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
fulfill,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
reference,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
highlight,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
show,0.057492290806460046,0.07799351422355405,0.020501223417094004,0.020501223417094004
somewhat,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
knowing,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
pointless,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
besides,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
luckily,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
40,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
assigns,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
suggest,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
add,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
within,0.03658600324047458,0.016419687204958747,-0.02016631603551583,0.02016631603551583
past,0.02090628756598547,0.04104921801239686,0.02014293044641139,0.02014293044641139
skim,0.02090628756598547,0.04104921801239686,0.02014293044641139,0.02014293044641139
matter,0.0783985783724455,0.09851812322975247,0.020119544857306965,0.020119544857306965
stay,0.04181257513197094,0.0615738270185953,0.019761251886624358,0.019761251886624358
[,0.04181257513197094,0.0615738270185953,0.019761251886624358,0.019761251886624358
maybe,0.04181257513197094,0.0615738270185953,0.019761251886624358,0.019761251886624358
],0.04181257513197094,0.0615738270185953,0.019761251886624358,0.019761251886624358
although,0.09930486593843098,0.11904273223595091,0.019737866297519932,0.019737866297519932
enjoyed,0.09930486593843098,0.11904273223595091,0.019737866297519932,0.019737866297519932
board,0.05226571891496368,0.03283937440991749,-0.019426344505046184,0.019426344505046184
correct,0.05226571891496368,0.03283937440991749,-0.019426344505046184,0.019426344505046184
accent,0.05226571891496368,0.03283937440991749,-0.019426344505046184,0.019426344505046184
writing,0.05226571891496368,0.03283937440991749,-0.019426344505046184,0.019426344505046184
thing,0.1463440129618983,0.12725257583843028,-0.01909143712346803,0.01909143712346803
sections,0.08885172215543825,0.06978367062107467,-0.019068051534363584,0.019068051534363584
manual,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
attempts,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
positive,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
ultimately,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
struggle,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
majors,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
asynchronous,0.0313594313489782,0.012314765403719058,-0.019044665945259144,0.019044665945259144
reader,0.02613285945748184,0.04515413981363655,0.01902128035615471,0.01902128035615471
talks,0.02613285945748184,0.04515413981363655,0.01902128035615471,0.01902128035615471
video,0.02613285945748184,0.04515413981363655,0.01902128035615471,0.01902128035615471
issues,0.02613285945748184,0.04515413981363655,0.01902128035615471,0.01902128035615471
understanding,0.19860973187686196,0.21756085546570336,0.018951123588841406,0.018951123588841406
'',0.24042230700883294,0.22166577726694306,-0.018756529741889877,0.018756529741889877
``,0.24042230700883294,0.22166577726694306,-0.018756529741889877,0.018756529741889877
classes,0.24042230700883294,0.22166577726694306,-0.018756529741889877,0.018756529741889877
coming,0.06794543458945278,0.04925906161487623,-0.018686372974576544,0.018686372974576544
science,0.06794543458945278,0.04925906161487623,-0.018686372974576544,0.018686372974576544
7,0.04703914702346731,0.06567874881983499,0.01863960179636768,0.01863960179636768
helps,0.04703914702346731,0.06567874881983499,0.01863960179636768,0.01863960179636768
see,0.10453143782992735,0.1231476540371906,0.01861621620726324,0.01861621620726324
'm,0.1620237286363874,0.1806165592545462,0.018592830618158807,0.018592830618158807
graded,0.1620237286363874,0.14367226304338904,-0.018351465592998356,0.018351465592998356
10/10,0.04703914702346731,0.028734452608677807,-0.0183046944147895,0.0183046944147895
next,0.04703914702346731,0.028734452608677807,-0.0183046944147895,0.0183046944147895
taking,0.355406888621753,0.37354788391281146,0.018140995291058448,0.018140995291058448
times,0.19860973187686196,0.1806165592545462,-0.017993172622315756,0.017993172622315756
enough,0.19860973187686196,0.1806165592545462,-0.017993172622315756,0.017993172622315756
3,0.14111744107040192,0.1231476540371906,-0.017969787033211324,0.017969787033211324
takes,0.08362515026394188,0.06567874881983499,-0.01794640144410689,0.01794640144410689
fact,0.08362515026394188,0.06567874881983499,-0.01794640144410689,0.01794640144410689
requires,0.0313594313489782,0.04925906161487623,0.017899630265898032,0.017899630265898032
hand,0.0313594313489782,0.04925906161487623,0.017899630265898032,0.017899630265898032
god,0.0313594313489782,0.04925906161487623,0.017899630265898032,0.017899630265898032
fair,0.23519573511733655,0.21756085546570336,-0.017634879651633184,0.017634879651633184
favorite,0.05226571891496368,0.06978367062107467,0.017517951706110993,0.017517951706110993
b+,0.04181257513197094,0.024629530807438117,-0.017183044324532822,0.017183044324532822
gets,0.04181257513197094,0.024629530807438117,-0.017183044324532822,0.017183044324532822
passed,0.04181257513197094,0.024629530807438117,-0.017183044324532822,0.017183044324532822
addition,0.04181257513197094,0.024629530807438117,-0.017183044324532822,0.017183044324532822
poorly,0.04181257513197094,0.024629530807438117,-0.017183044324532822,0.017183044324532822
critical,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
challenge,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
unnecessary,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
post,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
quizlet,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
words,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
trick,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
twice,0.0156797156744891,0.03283937440991749,0.017159658735428393,0.017159658735428393
especially,0.1933831599853656,0.1765116374533065,-0.01687152253205909,0.01687152253205909
waste,0.0783985783724455,0.0615738270185953,-0.016824751353850205,0.016824751353850205
ls7,0.03658600324047458,0.05336398341611592,0.016777980175641347,0.016777980175641347
8,0.03658600324047458,0.05336398341611592,0.016777980175641347,0.016777980175641347
order,0.03658600324047458,0.05336398341611592,0.016777980175641347,0.016777980175641347
per,0.057492290806460046,0.04104921801239686,-0.016443072794063186,0.016443072794063186
skip,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
nature,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
justice,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
didnt,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
spaced,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
bringing,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
shown,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
hall,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
scored,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
upper,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
fault,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
literature,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
five,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
instance,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
promise,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
immensely,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
summaries,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
holds,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
crucial,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
station,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
asleep,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
trouble,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
function,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
alright,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
weird,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
deeper,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
circuit,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
portions,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
standard,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
downside,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
historical,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
compassionate,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
cheap,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
anybody,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
tl,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
flexible,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
limited,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
reasons,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
fundamental,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
vocab,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
reputation,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
encourage,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
identify,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
sell,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
springs,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
exciting,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
significant,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
occasions,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
describe,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
believes,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
dates,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
learnt,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
books,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
tbh,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
knowledgable,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
philosophy,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
julian,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
earn,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
cadavers,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
disc,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
scared,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
stated,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
anatomy,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
120,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
everyday,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
difficulties,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
tools,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
gem,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
encouraging,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
pop,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
emailed,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
ids,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
legend,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
forced,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
ego,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
connect,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
edition,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
career,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
consider,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
tutorials,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
various,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
insane,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
decide,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
india,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
mythology,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
caught,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
hesitate,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
international,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
overview,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
baugh,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
presents,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
muscles,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
retake,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
relatable,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
emphasis,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
o-chem,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
fast-paced,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
mini,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
5-6,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
nuclear,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
695,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
unit,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
game,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
obvious,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
aware,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
creates,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
filling,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
skimming,0.0,0.016419687204958747,0.016419687204958747,0.016419687204958747
knowledge,0.09407829404693462,0.07799351422355405,-0.016084779823380566,0.016084779823380566
ccle,0.09407829404693462,0.07799351422355405,-0.016084779823380566,0.016084779823380566
ideas,0.03658600324047458,0.02052460900619843,-0.016061394234276147,0.016061394234276147
struggled,0.03658600324047458,0.02052460900619843,-0.016061394234276147,0.016061394234276147
receive,0.03658600324047458,0.02052460900619843,-0.016061394234276147,0.016061394234276147
surveys,0.03658600324047458,0.02052460900619843,-0.016061394234276147,0.016061394234276147
trust,0.03658600324047458,0.02052460900619843,-0.016061394234276147,0.016061394234276147
u,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
missed,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
gpa,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
place,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
80,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
hope,0.02090628756598547,0.03694429621115718,0.016038008645171707,0.016038008645171707
day,0.1306642972874092,0.11493781043471123,-0.015726486852697966,0.015726486852697966
etc,0.07317200648094915,0.05746890521735561,-0.01570310126359354,0.01570310126359354
repeat,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
incoming,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
earlier,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
remote,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
arts,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
submission,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
bruincast,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
guard,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
die,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
cons,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
convinced,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
handful,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
typos,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
screwed,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
kept,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
distracting,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
dedication,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
equivalent,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
dr.v,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
expecting,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
statements,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
wang,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
quizzes/tests,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
weighted,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
skipped,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
venogupal,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
idk,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
scenarios,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
power,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
debra,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
unhelpful,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
core,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ethical,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ur,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
eventually,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
university,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
released,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
7c,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
amid,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
instructional,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
basics,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
book/note,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
increasingly,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
gripe,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
reviewers,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
highschool,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
powerpoints,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
rude,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
statistical,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
intelligent,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
/,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
marks,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
academy,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
convoluted,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
48,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
hr,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
trauma,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
w,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
sitting,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
collaboration,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ratings,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
32a,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
shut,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
focuses,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
comment,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
prado,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
heart,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
surface,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
front,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
disability,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
including,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
leading,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
bs,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
thats,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
hrs,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
reasoning,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ls30b,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
perspective,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ease,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
continue,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
16,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
yell,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
therefore,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
satisfy,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
tool,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
perhaps,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
lives,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
biological,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
beforehand,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
responds,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
conclusion,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
option,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
flipped-classroom,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
aced,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
keeping,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
handled,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
maximum,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
senate,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
92,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
self-teaching,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
movie,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
hey,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
definitions,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
turned,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
stresses,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
draw,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
wrap,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
varied,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
chapter,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
line,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
adequately,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
khan,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
bottom,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
updating,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
figuring,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
furthermore,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
in-class,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
spot,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
ben,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
31b,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
freaked,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
prefer,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
questioning,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
bet,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
window,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
nervous,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
flaws,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
thrown,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
involved,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
higher,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
8am,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
criticism,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
nitpicky,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
providing,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
build,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
hurt,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
disliked,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
expectations,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
raise,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
pros,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
seats,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
russian,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
visualize,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
clarifying,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
c+,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
regards,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
dropping,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
mastery,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
quizes,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
notation,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
convenient,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
sean,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
q,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
following,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
electric,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
engineer,0.0156797156744891,0.0,-0.0156797156744891,0.0156797156744891
finish,0.04181257513197094,0.05746890521735561,0.015656330085384675,0.015656330085384675
taught,0.10975800972142372,0.09441320142851278,-0.015344808292910933,0.015344808292910933
straight,0.08885172215543825,0.07388859242231435,-0.0149631297331239,0.0149631297331239
instructor,0.0313594313489782,0.016419687204958747,-0.014939744144019454,0.014939744144019454
bother,0.0313594313489782,0.016419687204958747,-0.014939744144019454,0.014939744144019454
cumulative,0.0313594313489782,0.016419687204958747,-0.014939744144019454,0.014939744144019454
understands,0.0313594313489782,0.016419687204958747,-0.014939744144019454,0.014939744144019454
