"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20F","LAW","112","1","B+",12,38,"KOROBKIN, R.",1,"Private Law",260,3.3
"20F","LAW","112","1","B",2,38,"KOROBKIN, R.",1,"Private Law",260,3
"20F","LAW","112","1","P",3,38,"KOROBKIN, R.",1,"Private Law",260,-1
"20F","LAW","113","1","A+",1,31,"MALLOY, T.",1,"The Modern Regulatory State",260,4
"20F","LAW","113","1","A",5,31,"MALLOY, T.",1,"The Modern Regulatory State",260,4
"20F","LAW","113","1","A-",3,31,"MALLOY, T.",1,"The Modern Regulatory State",260,3.7
"20F","LAW","113","1","B+",3,31,"MALLOY, T.",1,"The Modern Regulatory State",260,3.3
"20F","LAW","113","1","P",19,31,"MALLOY, T.",1,"The Modern Regulatory State",260,-1
"20F","LAW","114","1","A",5,14,"MERRILL, C.A.",1,"Legal Communication and Analysis",260,4
"20F","LAW","114","1","A-",5,14,"MERRILL, C.A.",1,"Legal Communication and Analysis",260,3.7
"20F","LAW","114","1","B+",1,14,"MERRILL, C.A.",1,"Legal Communication and Analysis",260,3.3
"20F","LAW","114","1","B",3,14,"MERRILL, C.A.",1,"Legal Communication and Analysis",260,3
"20F","LAW","120","7","A+",1,39,"THAXTON, S.",1,"Criminal Law",260,4
"20F","LAW","120","7","A",6,39,"THAXTON, S.",1,"Criminal Law",260,4
"20F","LAW","120","7","A-",9,39,"THAXTON, S.",1,"Criminal Law",260,3.7
"20F","LAW","120","7","B+",11,39,"THAXTON, S.",1,"Criminal Law",260,3.3
"20F","LAW","120","7","B",5,39,"THAXTON, S.",1,"Criminal Law",260,3
"20F","LAW","120","7","B-",5,39,"THAXTON, S.",1,"Criminal Law",260,2.7
"20F","LAW","120","7","P",2,39,"THAXTON, S.",1,"Criminal Law",260,-1
"20F","LAW","120","8","A+",1,40,"DOLOVICH, S.",1,"Criminal Law",260,4
"20F","LAW","120","8","A",6,40,"DOLOVICH, S.",1,"Criminal Law",260,4
"20F","LAW","120","8","A-",10,40,"DOLOVICH, S.",1,"Criminal Law",260,3.7
"20F","LAW","120","8","B+",10,40,"DOLOVICH, S.",1,"Criminal Law",260,3.3
"20F","LAW","120","8","B",5,40,"DOLOVICH, S.",1,"Criminal Law",260,3
"20F","LAW","120","8","B-",3,40,"DOLOVICH, S.",1,"Criminal Law",260,2.7
"20F","LAW","120","8","P",5,40,"DOLOVICH, S.",1,"Criminal Law",260,-1
"20F","LAW","130","1","A+",2,39,"PARSON, E.",1,"Property",260,4
"20F","LAW","130","1","A",4,39,"PARSON, E.",1,"Property",260,4
"20F","LAW","130","1","A-",9,39,"PARSON, E.",1,"Property",260,3.7
"20F","LAW","130","1","B+",12,39,"PARSON, E.",1,"Property",260,3.3
"20F","LAW","130","1","B",3,39,"PARSON, E.",1,"Property",260,3
"","","","","",NA,NA,"",NA,"",NA,0
"20F","LAW","130","1","B-",3,39,"PARSON, E.",1,"Property",260,2.7
"20F","LAW","130","1","P",6,39,"PARSON, E.",1,"Property",260,-1
"20F","LAW","130","2","A+",1,40,"BRYANT, T.L.",1,"Property",260,4
"20F","LAW","130","2","A",7,40,"BRYANT, T.L.",1,"Property",260,4
"20F","LAW","130","2","A-",10,40,"BRYANT, T.L.",1,"Property",260,3.7
"20F","LAW","130","2","B+",10,40,"BRYANT, T.L.",1,"Property",260,3.3
"20F","LAW","130","2","B",6,40,"BRYANT, T.L.",1,"Property",260,3
"20F","LAW","130","2","B-",3,40,"BRYANT, T.L.",1,"Property",260,2.7
"20F","LAW","130","2","P",3,40,"BRYANT, T.L.",1,"Property",260,-1
"20F","LAW","130","3","A",7,40,"ZASLOFF, J.",1,"Property",260,4
"20F","LAW","130","3","A-",10,40,"ZASLOFF, J.",1,"Property",260,3.7
"20F","LAW","130","3","B+",11,40,"ZASLOFF, J.",1,"Property",260,3.3
"20F","LAW","130","3","B",4,40,"ZASLOFF, J.",1,"Property",260,3
"20F","LAW","130","3","B-",4,40,"ZASLOFF, J.",1,"Property",260,2.7
"20F","LAW","130","3","P",4,40,"ZASLOFF, J.",1,"Property",260,-1
"20F","LAW","130","4","A+",1,39,"BALDWIN CLARK, L.J",1,"Property",260,4
"20F","LAW","130","4","A",5,39,"BALDWIN CLARK, L.J",1,"Property",260,4
"20F","LAW","130","4","A-",9,39,"BALDWIN CLARK, L.J",1,"Property",260,3.7
"20F","LAW","130","4","B+",11,39,"BALDWIN CLARK, L.J",1,"Property",260,3.3
"20F","LAW","130","4","B",4,39,"BALDWIN CLARK, L.J",1,"Property",260,3
"20F","LAW","130","4","B-",2,39,"BALDWIN CLARK, L.J",1,"Property",260,2.7
"20F","LAW","130","4","P",7,39,"BALDWIN CLARK, L.J",1,"Property",260,-1
"20F","LAW","130","5","A+",1,39,"RILEY, A.R.",1,"Property",260,4
"20F","LAW","130","5","A",6,39,"RILEY, A.R.",1,"Property",260,4
"20F","LAW","130","5","A-",9,39,"RILEY, A.R.",1,"Property",260,3.7
"20F","LAW","130","5","B+",11,39,"RILEY, A.R.",1,"Property",260,3.3
"20F","LAW","130","5","B",5,39,"RILEY, A.R.",1,"Property",260,3
"20F","LAW","130","5","B-",5,39,"RILEY, A.R.",1,"Property",260,2.7
"20F","LAW","130","5","P",2,39,"RILEY, A.R.",1,"Property",260,-1
"20F","LAW","130","6","A+",2,40,"BANNER, S.A.",1,"Property",260,4
"20F","LAW","130","6","A",6,40,"BANNER, S.A.",1,"Property",260,4
"20F","LAW","130","6","A-",9,40,"BANNER, S.A.",1,"Property",260,3.7
"20F","LAW","130","6","B+",10,40,"BANNER, S.A.",1,"Property",260,3.3
"20F","LAW","130","6","B",7,40,"BANNER, S.A.",1,"Property",260,3
"20F","LAW","130","6","B-",4,40,"BANNER, S.A.",1,"Property",260,2.7
"20F","LAW","130","6","P",2,40,"BANNER, S.A.",1,"Property",260,-1
"20F","LAW","140","3","A+",3,40,"SELBST, A.D.",1,"Torts",260,4
"20F","LAW","140","3","A",5,40,"SELBST, A.D.",1,"Torts",260,4
"20F","LAW","140","3","A-",8,40,"SELBST, A.D.",1,"Torts",260,3.7
"20F","LAW","140","3","B+",11,40,"SELBST, A.D.",1,"Torts",260,3.3
"20F","LAW","140","3","B",5,40,"SELBST, A.D.",1,"Torts",260,3
"20F","LAW","140","3","B-",5,40,"SELBST, A.D.",1,"Torts",260,2.7
"20F","LAW","140","3","P",3,40,"SELBST, A.D.",1,"Torts",260,-1
"20F","LAW","140","4","A+",1,39,"WANG, A.",1,"Torts",260,4
"20F","LAW","140","4","A",6,39,"WANG, A.",1,"Torts",260,4
"20F","LAW","140","4","A-",9,39,"WANG, A.",1,"Torts",260,3.7
"20F","LAW","140","4","B+",11,39,"WANG, A.",1,"Torts",260,3.3
"20F","LAW","140","4","B",6,39,"WANG, A.",1,"Torts",260,3
"20F","LAW","140","4","B-",1,39,"WANG, A.",1,"Torts",260,2.7
"20F","LAW","140","4","P",5,39,"WANG, A.",1,"Torts",260,-1
"20F","LAW","140","7","A",8,39,"GRADY, M.",1,"Torts",260,4
"20F","LAW","140","7","A-",11,39,"GRADY, M.",1,"Torts",260,3.7
"20F","LAW","140","7","B+",10,39,"GRADY, M.",1,"Torts",260,3.3
"20F","LAW","140","7","B",4,39,"GRADY, M.",1,"Torts",260,3
"20F","LAW","140","7","B-",4,39,"GRADY, M.",1,"Torts",260,2.7
"20F","LAW","140","7","P",2,39,"GRADY, M.",1,"Torts",260,-1
"20F","LAW","140","8","A+",2,39,"GRADY, M.",1,"Torts",260,4
"20F","LAW","140","8","A",5,39,"GRADY, M.",1,"Torts",260,4
"20F","LAW","140","8","A-",8,39,"GRADY, M.",1,"Torts",260,3.7
"20F","LAW","140","8","B+",10,39,"GRADY, M.",1,"Torts",260,3.3
"20F","LAW","140","8","B",7,39,"GRADY, M.",1,"Torts",260,3
"20F","LAW","140","8","B-",4,39,"GRADY, M.",1,"Torts",260,2.7
"20F","LAW","140","8","P",3,39,"GRADY, M.",1,"Torts",260,-1
"20F","LAW","145","1","A+",2,39,"PARK, J.",1,"Civil Procedure",260,4
"20F","LAW","145","1","A",5,39,"PARK, J.",1,"Civil Procedure",260,4
"20F","LAW","145","1","A-",9,39,"PARK, J.",1,"Civil Procedure",260,3.7
"20F","LAW","145","1","B+",11,39,"PARK, J.",1,"Civil Procedure",260,3.3
"20F","LAW","145","1","B",3,39,"PARK, J.",1,"Civil Procedure",260,3
"20F","LAW","145","1","B-",5,39,"PARK, J.",1,"Civil Procedure",260,2.7
"20F","LAW","145","1","P",4,39,"PARK, J.",1,"Civil Procedure",260,-1
"20F","LAW","145","2","A+",1,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,4
"20F","LAW","145","2","A",7,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,4
"20F","LAW","145","2","A-",9,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,3.7
"20F","LAW","145","2","B+",11,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,3.3
"20F","LAW","145","2","B",5,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,3
"20F","LAW","145","2","B-",3,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,2.7
"20F","LAW","145","2","P",4,40,"SPILLENGER, C.S.",1,"Civil Procedure",260,-1
"20F","LAW","145","3","A+",1,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,4
"20F","LAW","145","3","A",7,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,4
"20F","LAW","145","3","A-",5,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3.7
"20F","LAW","145","3","B+",12,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3.3
"20F","LAW","145","3","B",5,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3
"20F","LAW","145","3","B-",5,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,2.7
"20F","LAW","145","3","P",4,39,"SCHWARTZ, J.C.",1,"Civil Procedure",260,-1
"20F","LAW","145","4","A",7,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,4
"20F","LAW","145","4","A-",13,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3.7
"20F","LAW","145","4","B+",8,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3.3
"20F","LAW","145","4","B",5,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,3
"20F","LAW","145","4","B-",3,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,2.7
"20F","LAW","145","4","P",2,38,"SCHWARTZ, J.C.",1,"Civil Procedure",260,-1
"20F","LAW","145","5","A+",2,39,"MARCUS, D.W.",1,"Civil Procedure",260,4
"20F","LAW","145","5","A",5,39,"MARCUS, D.W.",1,"Civil Procedure",260,4
"20F","LAW","145","5","A-",9,39,"MARCUS, D.W.",1,"Civil Procedure",260,3.7
"20F","LAW","145","5","B+",11,39,"MARCUS, D.W.",1,"Civil Procedure",260,3.3
"20F","LAW","145","5","B",6,39,"MARCUS, D.W.",1,"Civil Procedure",260,3
"20F","LAW","145","5","B-",5,39,"MARCUS, D.W.",1,"Civil Procedure",260,2.7
"20F","LAW","145","5","P",1,39,"MARCUS, D.W.",1,"Civil Procedure",260,-1
"20F","LAW","145","6","A+",3,40,"YEAZELL, S.C.",1,"Civil Procedure",260,4
"20F","LAW","145","6","A",3,40,"YEAZELL, S.C.",1,"Civil Procedure",260,4
"20F","LAW","145","6","A-",8,40,"YEAZELL, S.C.",1,"Civil Procedure",260,3.7
"20F","LAW","145","6","B+",11,40,"YEAZELL, S.C.",1,"Civil Procedure",260,3.3
"20F","LAW","145","6","B",8,40,"YEAZELL, S.C.",1,"Civil Procedure",260,3
"20F","LAW","145","6","B-",5,40,"YEAZELL, S.C.",1,"Civil Procedure",260,2.7
"20F","LAW","145","6","P",2,40,"YEAZELL, S.C.",1,"Civil Procedure",260,-1
"20F","LAW","145","7","A+",1,39,"MARCUS, D.W.",1,"Civil Procedure",260,4
"20F","LAW","145","7","A",6,39,"MARCUS, D.W.",1,"Civil Procedure",260,4
"20F","LAW","145","7","A-",9,39,"MARCUS, D.W.",1,"Civil Procedure",260,3.7
"20F","LAW","145","7","B+",11,39,"MARCUS, D.W.",1,"Civil Procedure",260,3.3
"20F","LAW","145","7","B",6,39,"MARCUS, D.W.",1,"Civil Procedure",260,3
"20F","LAW","145","7","B-",5,39,"MARCUS, D.W.",1,"Civil Procedure",260,2.7
"20F","LAW","145","7","P",1,39,"MARCUS, D.W.",1,"Civil Procedure",260,-1
"20F","LAW","145","8","A+",2,38,"SCALLEN, E.",1,"Civil Procedure",260,4
"20F","LAW","145","8","A",4,38,"SCALLEN, E.",1,"Civil Procedure",260,4
"20F","LAW","145","8","A-",9,38,"SCALLEN, E.",1,"Civil Procedure",260,3.7
"20F","LAW","145","8","B+",10,38,"SCALLEN, E.",1,"Civil Procedure",260,3.3
"20F","LAW","145","8","B",7,38,"SCALLEN, E.",1,"Civil Procedure",260,3
"20F","LAW","145","8","B-",3,38,"SCALLEN, E.",1,"Civil Procedure",260,2.7
"20F","LAW","145","8","P",3,38,"SCALLEN, E.",1,"Civil Procedure",260,-1
"20F","LAW","150A","1","IP",26,26,"WANG, K.H.",1,"First Year Epstein Program Workshop",260,0
"20F","LAW","201","1","A+",1,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,4
"20F","LAW","201","1","A",12,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,4
"20F","LAW","201","1","A-",5,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,3.7
"20F","LAW","201","1","B+",12,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,3.3
"20F","LAW","201","1","B",3,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,3
"20F","LAW","201","1","P",7,40,"GOLDSTEIN, R.D.",1,"Constitutional Law II",260,-1
"20F","LAW","202","1","A+",2,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,4
"20F","LAW","202","1","A",18,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,4
"20F","LAW","202","1","A-",23,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,3.7
"20F","LAW","202","1","B+",29,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,3.3
"20F","LAW","202","1","B",13,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,3
"20F","LAW","202","1","P",19,104,"CHACON, J.M.",1,"Constitutional Criminal Procedure",260,-1
"20F","LAW","202","2","A+",1,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,4
"20F","LAW","202","2","A",9,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,4
"20F","LAW","202","2","A-",4,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,3.7
"20F","LAW","202","2","B+",12,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,3.3
"20F","LAW","202","2","B",3,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,3
"20F","LAW","202","2","P",1,30,"CARBADO, D.W.",1,"Constitutional Criminal Procedure",260,-1
"20F","LAW","205","1","A+",3,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,4
"20F","LAW","205","1","A",17,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,4
"20F","LAW","205","1","A-",26,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,3.7
"20F","LAW","205","1","B+",28,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,3.3
"20F","LAW","205","1","B",10,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,3
"","","","","",NA,NA,"",NA,"",NA,0
"20F","LAW","205","1","P",20,104,"GOODMAN, P.D.",1,"Wills and Trusts",260,-1
"20F","LAW","207","1","A+",2,50,"SLEVIN, H.F.",1,"Community Property",260,4
"20F","LAW","207","1","A",9,50,"SLEVIN, H.F.",1,"Community Property",260,4
"20F","LAW","207","1","A-",10,50,"SLEVIN, H.F.",1,"Community Property",260,3.7
"20F","LAW","207","1","B+",15,50,"SLEVIN, H.F.",1,"Community Property",260,3.3
"20F","LAW","207","1","B",8,50,"SLEVIN, H.F.",1,"Community Property",260,3
"20F","LAW","207","1","P",6,50,"SLEVIN, H.F.",1,"Community Property",260,-1
"20F","LAW","211","1","A+",3,93,"WONSOWICZ, P.",1,"Evidence",260,4
"20F","LAW","211","1","A",15,93,"WONSOWICZ, P.",1,"Evidence",260,4
"20F","LAW","211","1","A-",21,93,"WONSOWICZ, P.",1,"Evidence",260,3.7
"20F","LAW","211","1","B+",27,93,"WONSOWICZ, P.",1,"Evidence",260,3.3
"20F","LAW","211","1","B",9,93,"WONSOWICZ, P.",1,"Evidence",260,3
"20F","LAW","211","1","B-",1,93,"WONSOWICZ, P.",1,"Evidence",260,2.7
"20F","LAW","211","1","P",17,93,"WONSOWICZ, P.",1,"Evidence",260,-1
"20F","LAW","211","2","A+",4,81,"LEVENSON, L.",1,"Evidence",260,4
"20F","LAW","211","2","A",12,81,"LEVENSON, L.",1,"Evidence",260,4
"20F","LAW","211","2","A-",19,81,"LEVENSON, L.",1,"Evidence",260,3.7
"20F","LAW","211","2","B+",27,81,"LEVENSON, L.",1,"Evidence",260,3.3
"20F","LAW","211","2","B",9,81,"LEVENSON, L.",1,"Evidence",260,3
"20F","LAW","211","2","B-",1,81,"LEVENSON, L.",1,"Evidence",260,2.7
"20F","LAW","211","2","P",9,81,"LEVENSON, L.",1,"Evidence",260,-1
"20F","LAW","216","1","A+",2,49,"MICHAELS, J.",1,"Administrative Law",260,4
"20F","LAW","216","1","A",11,49,"MICHAELS, J.",1,"Administrative Law",260,4
"20F","LAW","216","1","A-",9,49,"MICHAELS, J.",1,"Administrative Law",260,3.7
"20F","LAW","216","1","B+",14,49,"MICHAELS, J.",1,"Administrative Law",260,3.3
"20F","LAW","216","1","B",1,49,"MICHAELS, J.",1,"Administrative Law",260,3
"20F","LAW","216","1","P",12,49,"MICHAELS, J.",1,"Administrative Law",260,-1
"20F","LAW","220","1","A+",1,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,4
"20F","LAW","220","1","A",12,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,4
"20F","LAW","220","1","A-",7,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,3.7
"20F","LAW","220","1","B+",14,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,3.3
"20F","LAW","220","1","B",3,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,3
"20F","LAW","220","1","P",7,44,"BANK, S.",1,"Introduction to Federal Income Tax",260,-1
"20F","LAW","220","2","A+",3,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,4
"20F","LAW","220","2","A",9,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,4
"20F","LAW","220","2","A-",11,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,3.7
"20F","LAW","220","2","B+",16,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,3.3
"20F","LAW","220","2","B",4,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,3
"20F","LAW","220","2","P",10,53,"OH, J.S.",1,"Introduction to Federal Income Tax",260,-1
"20F","LAW","222","1","A+",1,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,4
"20F","LAW","222","1","A",2,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,4
"20F","LAW","222","1","A-",3,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,3.7
"20F","LAW","222","1","B+",2,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,3.3
"20F","LAW","222","1","B",1,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,3
"20F","LAW","222","1","B-",1,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,2.7
"20F","LAW","222","1","P",1,11,"BAWDEN, E.A.",1,"Estate and Gift Tax",260,-1
"20F","LAW","228","1","A+",3,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,4
"20F","LAW","228","1","A",7,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,4
"20F","LAW","228","1","A-",1,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,3.7
"20F","LAW","228","1","B+",8,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,3.3
"20F","LAW","228","1","B",2,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,3
"20F","LAW","228","1","B-",1,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,2.7
"20F","LAW","228","1","P",1,23,"BAINBRIDGE, S.M.",1,"Mergers and Acquisitions",260,-1
"20F","LAW","230","1","A+",1,47,"VERSTEIN, A.",1,"Business Associations",260,4
"20F","LAW","230","1","A",11,47,"VERSTEIN, A.",1,"Business Associations",260,4
"20F","LAW","230","1","A-",8,47,"VERSTEIN, A.",1,"Business Associations",260,3.7
"20F","LAW","230","1","B+",17,47,"VERSTEIN, A.",1,"Business Associations",260,3.3
"20F","LAW","230","1","B",3,47,"VERSTEIN, A.",1,"Business Associations",260,3
"20F","LAW","230","1","B-",1,47,"VERSTEIN, A.",1,"Business Associations",260,2.7
"20F","LAW","230","1","P",6,47,"VERSTEIN, A.",1,"Business Associations",260,-1
"20F","LAW","230","2","A+",3,91,"LOPUCKI, L.M.",1,"Business Associations",260,4
"20F","LAW","230","2","A",15,91,"LOPUCKI, L.M.",1,"Business Associations",260,4
"20F","LAW","230","2","A-",22,91,"LOPUCKI, L.M.",1,"Business Associations",260,3.7
"20F","LAW","230","2","B+",28,91,"LOPUCKI, L.M.",1,"Business Associations",260,3.3
"20F","LAW","230","2","B",8,91,"LOPUCKI, L.M.",1,"Business Associations",260,3
"20F","LAW","230","2","P",15,91,"LOPUCKI, L.M.",1,"Business Associations",260,-1
"20F","LAW","234","1","A+",2,66,"POWER, J.J.",1,"Accounting for Lawyers",260,4
"20F","LAW","234","1","A",11,66,"POWER, J.J.",1,"Accounting for Lawyers",260,4
"20F","LAW","234","1","A-",16,66,"POWER, J.J.",1,"Accounting for Lawyers",260,3.7
"20F","LAW","234","1","B+",18,66,"POWER, J.J.",1,"Accounting for Lawyers",260,3.3
"20F","LAW","234","1","B",5,66,"POWER, J.J.",1,"Accounting for Lawyers",260,3
"20F","LAW","234","1","P",14,66,"POWER, J.J.",1,"Accounting for Lawyers",260,-1
"20F","LAW","240","1","A+",2,19,"GRADY, M.",1,"Antitrust Law I",260,4
"20F","LAW","240","1","A",7,19,"GRADY, M.",1,"Antitrust Law I",260,4
"20F","LAW","240","1","B+",8,19,"GRADY, M.",1,"Antitrust Law I",260,3.3
"20F","LAW","240","1","B",2,19,"GRADY, M.",1,"Antitrust Law I",260,3
"20F","LAW","248","1","A+",2,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,4
"20F","LAW","248","1","A",8,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,4
"20F","LAW","248","1","A-",5,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,3.7
"20F","LAW","248","1","B+",12,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,3.3
"20F","LAW","248","1","B",1,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,3
"20F","LAW","248","1","P",3,31,"BUSSEL, D.J.",1,"Business Bankruptcy",260,-1
"20F","LAW","261","1","A",13,59,"AMES, S.R.",1,"Employment Law",260,4
"20F","LAW","261","1","A-",11,59,"AMES, S.R.",1,"Employment Law",260,3.7
"20F","LAW","261","1","B+",17,59,"AMES, S.R.",1,"Employment Law",260,3.3
"20F","LAW","261","1","B",10,59,"AMES, S.R.",1,"Employment Law",260,3
"20F","LAW","261","1","P",8,59,"AMES, S.R.",1,"Employment Law",260,-1
"20F","LAW","266","1","A+",2,34,"GOMEZ, L.E.",1,"Critical Race Theory",260,4
"20F","LAW","266","1","A",9,34,"GOMEZ, L.E.",1,"Critical Race Theory",260,4
"20F","LAW","266","1","A-",4,34,"GOMEZ, L.E.",1,"Critical Race Theory",260,3.7
"20F","LAW","266","1","B+",17,34,"GOMEZ, L.E.",1,"Critical Race Theory",260,3.3
"20F","LAW","266","1","B",2,34,"GOMEZ, L.E.",1,"Critical Race Theory",260,3
"20F","LAW","270","1","A+",1,17,"BALI, A.U.",1,"Public International Law",260,4
"20F","LAW","270","1","A",4,17,"BALI, A.U.",1,"Public International Law",260,4
"20F","LAW","270","1","A-",3,17,"BALI, A.U.",1,"Public International Law",260,3.7
"20F","LAW","270","1","B+",7,17,"BALI, A.U.",1,"Public International Law",260,3.3
"20F","LAW","270","1","B",1,17,"BALI, A.U.",1,"Public International Law",260,3
"20F","LAW","270","1","P",1,17,"BALI, A.U.",1,"Public International Law",260,-1
"20F","LAW","272","1","A+",1,14,"STEINBERG, R.H.",1,"International Trade Law",260,4
"20F","LAW","272","1","A",5,14,"STEINBERG, R.H.",1,"International Trade Law",260,4
"20F","LAW","272","1","B+",8,14,"STEINBERG, R.H.",1,"International Trade Law",260,3.3
"20F","LAW","274","1","A+",2,32,"NETANEL, N.W.",1,"Trademark Law",260,4
"20F","LAW","274","1","A",9,32,"NETANEL, N.W.",1,"Trademark Law",260,4
"20F","LAW","274","1","A-",5,32,"NETANEL, N.W.",1,"Trademark Law",260,3.7
"20F","LAW","274","1","B+",12,32,"NETANEL, N.W.",1,"Trademark Law",260,3.3
"20F","LAW","274","1","B",2,32,"NETANEL, N.W.",1,"Trademark Law",260,3
"20F","LAW","274","1","B-",1,32,"NETANEL, N.W.",1,"Trademark Law",260,2.7
"20F","LAW","274","1","D+",1,32,"NETANEL, N.W.",1,"Trademark Law",260,1.3
"20F","LAW","278","1","A+",1,17,"GARDBAUM, S.A.",1,"Comparative Law",260,4
"20F","LAW","278","1","A",3,17,"GARDBAUM, S.A.",1,"Comparative Law",260,4
"20F","LAW","278","1","A-",4,17,"GARDBAUM, S.A.",1,"Comparative Law",260,3.7
"20F","LAW","278","1","B+",8,17,"GARDBAUM, S.A.",1,"Comparative Law",260,3.3
"20F","LAW","278","1","B",1,17,"GARDBAUM, S.A.",1,"Comparative Law",260,3
"20F","LAW","285","1","A+",1,46,"CUMMINGS, S.",1,"Local Government Law",260,4
"20F","LAW","285","1","A",11,46,"CUMMINGS, S.",1,"Local Government Law",260,4
"20F","LAW","285","1","A-",9,46,"CUMMINGS, S.",1,"Local Government Law",260,3.7
"20F","LAW","285","1","B+",15,46,"CUMMINGS, S.",1,"Local Government Law",260,3.3
"20F","LAW","285","1","B",6,46,"CUMMINGS, S.",1,"Local Government Law",260,3
"20F","LAW","285","1","P",4,46,"CUMMINGS, S.",1,"Local Government Law",260,-1
"20F","LAW","290","1","A+",3,38,"CARLSON, A.E.",1,"Environmental Law",260,4
"20F","LAW","290","1","A",10,38,"CARLSON, A.E.",1,"Environmental Law",260,4
