hour,minute,avg_n_people,week,day,facility,avg_n_people_rel
0,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
1,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
2,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
3,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
4,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
5,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
6,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
7,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
8,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
9,0,36.0,Weeks 9 and 10,Sunday,wooden,0.081
9,10,48.0,Weeks 9 and 10,Sunday,wooden,0.108
9,20,56.0,Weeks 9 and 10,Sunday,wooden,0.126
9,30,64.0,Weeks 9 and 10,Sunday,wooden,0.144
9,40,75.0,Weeks 9 and 10,Sunday,wooden,0.169
9,50,89.0,Weeks 9 and 10,Sunday,wooden,0.2
10,0,92.0,Weeks 9 and 10,Sunday,wooden,0.207
10,10,90.0,Weeks 9 and 10,Sunday,wooden,0.202
10,20,90.0,Weeks 9 and 10,Sunday,wooden,0.202
10,30,91.0,Weeks 9 and 10,Sunday,wooden,0.204
10,40,91.0,Weeks 9 and 10,Sunday,wooden,0.204
10,50,88.0,Weeks 9 and 10,Sunday,wooden,0.198
11,0,94.0,Weeks 9 and 10,Sunday,wooden,0.211
11,10,90.0,Weeks 9 and 10,Sunday,wooden,0.202
11,20,85.0,Weeks 9 and 10,Sunday,wooden,0.191
11,30,83.0,Weeks 9 and 10,Sunday,wooden,0.187
11,40,87.0,Weeks 9 and 10,Sunday,wooden,0.196
11,50,84.0,Weeks 9 and 10,Sunday,wooden,0.189
12,0,83.0,Weeks 9 and 10,Sunday,wooden,0.187
12,10,87.0,Weeks 9 and 10,Sunday,wooden,0.196
12,20,83.0,Weeks 9 and 10,Sunday,wooden,0.187
12,30,81.0,Weeks 9 and 10,Sunday,wooden,0.182
12,40,82.0,Weeks 9 and 10,Sunday,wooden,0.184
12,50,84.0,Weeks 9 and 10,Sunday,wooden,0.189
13,0,84.0,Weeks 9 and 10,Sunday,wooden,0.189
13,10,86.0,Weeks 9 and 10,Sunday,wooden,0.193
13,20,82.0,Weeks 9 and 10,Sunday,wooden,0.184
13,30,81.0,Weeks 9 and 10,Sunday,wooden,0.182
13,40,73.0,Weeks 9 and 10,Sunday,wooden,0.164
13,50,77.0,Weeks 9 and 10,Sunday,wooden,0.173
14,0,81.0,Weeks 9 and 10,Sunday,wooden,0.182
14,10,82.0,Weeks 9 and 10,Sunday,wooden,0.184
14,20,82.0,Weeks 9 and 10,Sunday,wooden,0.184
14,30,84.0,Weeks 9 and 10,Sunday,wooden,0.189
14,40,90.0,Weeks 9 and 10,Sunday,wooden,0.202
14,50,102.0,Weeks 9 and 10,Sunday,wooden,0.229
15,0,108.0,Weeks 9 and 10,Sunday,wooden,0.243
15,10,107.0,Weeks 9 and 10,Sunday,wooden,0.24
15,20,104.0,Weeks 9 and 10,Sunday,wooden,0.234
15,30,104.0,Weeks 9 and 10,Sunday,wooden,0.234
15,40,104.0,Weeks 9 and 10,Sunday,wooden,0.234
15,50,108.0,Weeks 9 and 10,Sunday,wooden,0.243
16,0,115.0,Weeks 9 and 10,Sunday,wooden,0.258
16,10,121.0,Weeks 9 and 10,Sunday,wooden,0.272
16,20,114.0,Weeks 9 and 10,Sunday,wooden,0.256
16,30,110.0,Weeks 9 and 10,Sunday,wooden,0.247
16,40,112.0,Weeks 9 and 10,Sunday,wooden,0.252
16,50,112.0,Weeks 9 and 10,Sunday,wooden,0.252
17,0,110.0,Weeks 9 and 10,Sunday,wooden,0.247
17,10,105.0,Weeks 9 and 10,Sunday,wooden,0.236
17,20,101.0,Weeks 9 and 10,Sunday,wooden,0.227
17,30,103.0,Weeks 9 and 10,Sunday,wooden,0.231
17,40,108.0,Weeks 9 and 10,Sunday,wooden,0.243
17,50,107.0,Weeks 9 and 10,Sunday,wooden,0.24
18,0,106.0,Weeks 9 and 10,Sunday,wooden,0.238
18,10,106.0,Weeks 9 and 10,Sunday,wooden,0.238
18,20,102.0,Weeks 9 and 10,Sunday,wooden,0.229
18,30,100.0,Weeks 9 and 10,Sunday,wooden,0.225
18,40,93.0,Weeks 9 and 10,Sunday,wooden,0.209
18,50,89.0,Weeks 9 and 10,Sunday,wooden,0.2
19,0,88.0,Weeks 9 and 10,Sunday,wooden,0.198
19,10,83.0,Weeks 9 and 10,Sunday,wooden,0.187
19,20,80.0,Weeks 9 and 10,Sunday,wooden,0.18
19,30,76.0,Weeks 9 and 10,Sunday,wooden,0.171
19,40,78.0,Weeks 9 and 10,Sunday,wooden,0.175
19,50,77.0,Weeks 9 and 10,Sunday,wooden,0.173
20,0,77.0,Weeks 9 and 10,Sunday,wooden,0.173
20,10,74.0,Weeks 9 and 10,Sunday,wooden,0.166
20,20,68.0,Weeks 9 and 10,Sunday,wooden,0.153
20,30,74.0,Weeks 9 and 10,Sunday,wooden,0.166
20,40,76.0,Weeks 9 and 10,Sunday,wooden,0.171
20,50,79.0,Weeks 9 and 10,Sunday,wooden,0.178
21,0,79.0,Weeks 9 and 10,Sunday,wooden,0.178
21,10,85.0,Weeks 9 and 10,Sunday,wooden,0.191
21,20,88.0,Weeks 9 and 10,Sunday,wooden,0.198
21,30,86.0,Weeks 9 and 10,Sunday,wooden,0.193
21,40,89.0,Weeks 9 and 10,Sunday,wooden,0.2
21,50,86.0,Weeks 9 and 10,Sunday,wooden,0.193
22,0,70.0,Weeks 9 and 10,Sunday,wooden,0.157
22,10,59.0,Weeks 9 and 10,Sunday,wooden,0.133
22,20,46.0,Weeks 9 and 10,Sunday,wooden,0.103
22,30,34.0,Weeks 9 and 10,Sunday,wooden,0.076
22,40,23.0,Weeks 9 and 10,Sunday,wooden,0.052
22,50,14.0,Weeks 9 and 10,Sunday,wooden,0.031
23,0,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,10,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,20,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,30,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,40,0.0,Weeks 9 and 10,Sunday,wooden,0.0
23,50,0.0,Weeks 9 and 10,Sunday,wooden,0.0
0,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
1,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
2,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
3,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,30,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,40,0.0,Finals Week,Monday to Thursday,wooden,0.0
4,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,0,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,10,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,20,0.0,Finals Week,Monday to Thursday,wooden,0.0
5,30,32.0,Finals Week,Monday to Thursday,wooden,0.072
5,40,42.0,Finals Week,Monday to Thursday,wooden,0.094
5,50,52.0,Finals Week,Monday to Thursday,wooden,0.117
6,0,60.0,Finals Week,Monday to Thursday,wooden,0.135
6,10,66.0,Finals Week,Monday to Thursday,wooden,0.148
6,20,66.0,Finals Week,Monday to Thursday,wooden,0.148
6,30,65.0,Finals Week,Monday to Thursday,wooden,0.146
6,40,66.0,Finals Week,Monday to Thursday,wooden,0.148
6,50,64.0,Finals Week,Monday to Thursday,wooden,0.144
7,0,67.0,Finals Week,Monday to Thursday,wooden,0.151
7,10,74.0,Finals Week,Monday to Thursday,wooden,0.166
7,20,77.0,Finals Week,Monday to Thursday,wooden,0.173
7,30,78.0,Finals Week,Monday to Thursday,wooden,0.175
7,40,77.0,Finals Week,Monday to Thursday,wooden,0.173
7,50,75.0,Finals Week,Monday to Thursday,wooden,0.169
8,0,74.0,Finals Week,Monday to Thursday,wooden,0.166
8,10,76.0,Finals Week,Monday to Thursday,wooden,0.171
8,20,78.0,Finals Week,Monday to Thursday,wooden,0.175
8,30,76.0,Finals Week,Monday to Thursday,wooden,0.171
8,40,77.0,Finals Week,Monday to Thursday,wooden,0.173
8,50,79.0,Finals Week,Monday to Thursday,wooden,0.178
9,0,79.0,Finals Week,Monday to Thursday,wooden,0.178
9,10,78.0,Finals Week,Monday to Thursday,wooden,0.175
9,20,79.0,Finals Week,Monday to Thursday,wooden,0.178
9,30,82.0,Finals Week,Monday to Thursday,wooden,0.184
9,40,82.0,Finals Week,Monday to Thursday,wooden,0.184
9,50,86.0,Finals Week,Monday to Thursday,wooden,0.193
10,0,91.0,Finals Week,Monday to Thursday,wooden,0.204
10,10,98.0,Finals Week,Monday to Thursday,wooden,0.22
10,20,100.0,Finals Week,Monday to Thursday,wooden,0.225
10,30,106.0,Finals Week,Monday to Thursday,wooden,0.238
10,40,109.0,Finals Week,Monday to Thursday,wooden,0.245
10,50,115.0,Finals Week,Monday to Thursday,wooden,0.258
11,0,122.0,Finals Week,Monday to Thursday,wooden,0.274
11,10,128.0,Finals Week,Monday to Thursday,wooden,0.288
11,20,130.0,Finals Week,Monday to Thursday,wooden,0.292
11,30,131.0,Finals Week,Monday to Thursday,wooden,0.294
11,40,134.0,Finals Week,Monday to Thursday,wooden,0.301
11,50,158.0,Finals Week,Monday to Thursday,wooden,0.355
12,0,184.0,Finals Week,Monday to Thursday,wooden,0.413
12,10,184.0,Finals Week,Monday to Thursday,wooden,0.413
12,20,174.0,Finals Week,Monday to Thursday,wooden,0.391
12,30,162.0,Finals Week,Monday to Thursday,wooden,0.364
12,40,156.0,Finals Week,Monday to Thursday,wooden,0.351
12,50,150.0,Finals Week,Monday to Thursday,wooden,0.337
13,0,146.0,Finals Week,Monday to Thursday,wooden,0.328
13,10,140.0,Finals Week,Monday to Thursday,wooden,0.315
13,20,134.0,Finals Week,Monday to Thursday,wooden,0.301
13,30,129.0,Finals Week,Monday to Thursday,wooden,0.29
13,40,128.0,Finals Week,Monday to Thursday,wooden,0.288
13,50,126.0,Finals Week,Monday to Thursday,wooden,0.283
14,0,130.0,Finals Week,Monday to Thursday,wooden,0.292
14,10,133.0,Finals Week,Monday to Thursday,wooden,0.299
14,20,136.0,Finals Week,Monday to Thursday,wooden,0.306
14,30,138.0,Finals Week,Monday to Thursday,wooden,0.31
14,40,144.0,Finals Week,Monday to Thursday,wooden,0.324
14,50,143.0,Finals Week,Monday to Thursday,wooden,0.321
15,0,144.0,Finals Week,Monday to Thursday,wooden,0.324
15,10,141.0,Finals Week,Monday to Thursday,wooden,0.317
15,20,138.0,Finals Week,Monday to Thursday,wooden,0.31
15,30,142.0,Finals Week,Monday to Thursday,wooden,0.319
15,40,144.0,Finals Week,Monday to Thursday,wooden,0.324
15,50,154.0,Finals Week,Monday to Thursday,wooden,0.346
16,0,161.0,Finals Week,Monday to Thursday,wooden,0.362
16,10,165.0,Finals Week,Monday to Thursday,wooden,0.371
16,20,170.0,Finals Week,Monday to Thursday,wooden,0.382
16,30,172.0,Finals Week,Monday to Thursday,wooden,0.387
16,40,178.0,Finals Week,Monday to Thursday,wooden,0.4
16,50,186.0,Finals Week,Monday to Thursday,wooden,0.418
17,0,208.0,Finals Week,Monday to Thursday,wooden,0.467
17,10,224.0,Finals Week,Monday to Thursday,wooden,0.503
17,20,237.0,Finals Week,Monday to Thursday,wooden,0.533
17,30,238.0,Finals Week,Monday to Thursday,wooden,0.535
17,40,230.0,Finals Week,Monday to Thursday,wooden,0.517
17,50,220.0,Finals Week,Monday to Thursday,wooden,0.494
18,0,216.0,Finals Week,Monday to Thursday,wooden,0.485
18,10,209.0,Finals Week,Monday to Thursday,wooden,0.47
18,20,200.0,Finals Week,Monday to Thursday,wooden,0.449
18,30,190.0,Finals Week,Monday to Thursday,wooden,0.427
18,40,173.0,Finals Week,Monday to Thursday,wooden,0.389
18,50,161.0,Finals Week,Monday to Thursday,wooden,0.362
19,0,152.0,Finals Week,Monday to Thursday,wooden,0.342
19,10,148.0,Finals Week,Monday to Thursday,wooden,0.333
19,20,144.0,Finals Week,Monday to Thursday,wooden,0.324
19,30,141.0,Finals Week,Monday to Thursday,wooden,0.317
19,40,136.0,Finals Week,Monday to Thursday,wooden,0.306
19,50,136.0,Finals Week,Monday to Thursday,wooden,0.306
20,0,133.0,Finals Week,Monday to Thursday,wooden,0.299
20,10,132.0,Finals Week,Monday to Thursday,wooden,0.297
20,20,132.0,Finals Week,Monday to Thursday,wooden,0.297
20,30,134.0,Finals Week,Monday to Thursday,wooden,0.301
20,40,132.0,Finals Week,Monday to Thursday,wooden,0.297
20,50,128.0,Finals Week,Monday to Thursday,wooden,0.288
21,0,122.0,Finals Week,Monday to Thursday,wooden,0.274
21,10,125.0,Finals Week,Monday to Thursday,wooden,0.281
21,20,118.0,Finals Week,Monday to Thursday,wooden,0.265
21,30,119.0,Finals Week,Monday to Thursday,wooden,0.267
21,40,113.0,Finals Week,Monday to Thursday,wooden,0.254
21,50,109.0,Finals Week,Monday to Thursday,wooden,0.245
22,0,90.0,Finals Week,Monday to Thursday,wooden,0.202
22,10,69.0,Finals Week,Monday to Thursday,wooden,0.155
22,20,56.0,Finals Week,Monday to Thursday,wooden,0.126
22,30,38.0,Finals Week,Monday to Thursday,wooden,0.085
22,40,26.0,Finals Week,Monday to Thursday,wooden,0.058
22,50,19.0,Finals Week,Monday to Thursday,wooden,0.043
23,0,12.0,Finals Week,Monday to Thursday,wooden,0.027
23,10,8.0,Finals Week,Monday to Thursday,wooden,0.018
23,20,4.0,Finals Week,Monday to Thursday,wooden,0.009
23,30,2.0,Finals Week,Monday to Thursday,wooden,0.004
23,40,1.0,Finals Week,Monday to Thursday,wooden,0.002
23,50,0.0,Finals Week,Monday to Thursday,wooden,0.0
0,0,0.0,Finals Week,Friday,wooden,0.0
0,10,0.0,Finals Week,Friday,wooden,0.0
0,20,0.0,Finals Week,Friday,wooden,0.0
0,30,0.0,Finals Week,Friday,wooden,0.0
0,40,0.0,Finals Week,Friday,wooden,0.0
0,50,0.0,Finals Week,Friday,wooden,0.0
1,0,0.0,Finals Week,Friday,wooden,0.0
1,10,0.0,Finals Week,Friday,wooden,0.0
1,20,0.0,Finals Week,Friday,wooden,0.0
1,30,0.0,Finals Week,Friday,wooden,0.0
1,40,0.0,Finals Week,Friday,wooden,0.0
1,50,0.0,Finals Week,Friday,wooden,0.0
2,0,0.0,Finals Week,Friday,wooden,0.0
2,10,0.0,Finals Week,Friday,wooden,0.0
2,20,0.0,Finals Week,Friday,wooden,0.0
2,30,0.0,Finals Week,Friday,wooden,0.0
2,40,0.0,Finals Week,Friday,wooden,0.0
2,50,0.0,Finals Week,Friday,wooden,0.0
3,0,0.0,Finals Week,Friday,wooden,0.0
3,10,0.0,Finals Week,Friday,wooden,0.0
3,20,0.0,Finals Week,Friday,wooden,0.0
3,30,0.0,Finals Week,Friday,wooden,0.0
3,40,0.0,Finals Week,Friday,wooden,0.0
3,50,0.0,Finals Week,Friday,wooden,0.0
4,0,0.0,Finals Week,Friday,wooden,0.0
4,10,0.0,Finals Week,Friday,wooden,0.0
4,20,0.0,Finals Week,Friday,wooden,0.0
4,30,0.0,Finals Week,Friday,wooden,0.0
4,40,0.0,Finals Week,Friday,wooden,0.0
4,50,0.0,Finals Week,Friday,wooden,0.0
5,0,0.0,Finals Week,Friday,wooden,0.0
5,10,0.0,Finals Week,Friday,wooden,0.0
5,20,0.0,Finals Week,Friday,wooden,0.0
5,30,22.0,Finals Week,Friday,wooden,0.049
5,40,32.0,Finals Week,Friday,wooden,0.072
5,50,40.0,Finals Week,Friday,wooden,0.09
6,0,52.0,Finals Week,Friday,wooden,0.117
6,10,51.0,Finals Week,Friday,wooden,0.115
6,20,55.0,Finals Week,Friday,wooden,0.124
6,30,53.0,Finals Week,Friday,wooden,0.119
6,40,50.0,Finals Week,Friday,wooden,0.112
6,50,50.0,Finals Week,Friday,wooden,0.112
7,0,53.0,Finals Week,Friday,wooden,0.119
7,10,60.0,Finals Week,Friday,wooden,0.135
7,20,65.0,Finals Week,Friday,wooden,0.146
7,30,65.0,Finals Week,Friday,wooden,0.146
7,40,68.0,Finals Week,Friday,wooden,0.153
7,50,69.0,Finals Week,Friday,wooden,0.155
8,0,65.0,Finals Week,Friday,wooden,0.146
8,10,67.0,Finals Week,Friday,wooden,0.151
8,20,72.0,Finals Week,Friday,wooden,0.162
8,30,73.0,Finals Week,Friday,wooden,0.164
8,40,71.0,Finals Week,Friday,wooden,0.16
8,50,66.0,Finals Week,Friday,wooden,0.148
9,0,62.0,Finals Week,Friday,wooden,0.139
9,10,66.0,Finals Week,Friday,wooden,0.148
9,20,68.0,Finals Week,Friday,wooden,0.153
9,30,70.0,Finals Week,Friday,wooden,0.157
9,40,69.0,Finals Week,Friday,wooden,0.155
9,50,75.0,Finals Week,Friday,wooden,0.169
10,0,81.0,Finals Week,Friday,wooden,0.182
10,10,76.0,Finals Week,Friday,wooden,0.171
10,20,79.0,Finals Week,Friday,wooden,0.178
10,30,84.0,Finals Week,Friday,wooden,0.189
10,40,85.0,Finals Week,Friday,wooden,0.191
10,50,87.0,Finals Week,Friday,wooden,0.196
11,0,86.0,Finals Week,Friday,wooden,0.193
11,10,92.0,Finals Week,Friday,wooden,0.207
11,20,96.0,Finals Week,Friday,wooden,0.216
11,30,103.0,Finals Week,Friday,wooden,0.231
11,40,118.0,Finals Week,Friday,wooden,0.265
11,50,131.0,Finals Week,Friday,wooden,0.294
12,0,143.0,Finals Week,Friday,wooden,0.321
12,10,135.0,Finals Week,Friday,wooden,0.303
12,20,145.0,Finals Week,Friday,wooden,0.326
12,30,138.0,Finals Week,Friday,wooden,0.31
12,40,126.0,Finals Week,Friday,wooden,0.283
12,50,127.0,Finals Week,Friday,wooden,0.285
13,0,140.0,Finals Week,Friday,wooden,0.315
13,10,154.0,Finals Week,Friday,wooden,0.346
13,20,154.0,Finals Week,Friday,wooden,0.346
13,30,163.0,Finals Week,Friday,wooden,0.366
13,40,165.0,Finals Week,Friday,wooden,0.371
13,50,154.0,Finals Week,Friday,wooden,0.346
14,0,145.0,Finals Week,Friday,wooden,0.326
14,10,133.0,Finals Week,Friday,wooden,0.299
14,20,126.0,Finals Week,Friday,wooden,0.283
14,30,122.0,Finals Week,Friday,wooden,0.274
14,40,116.0,Finals Week,Friday,wooden,0.261
14,50,105.0,Finals Week,Friday,wooden,0.236
15,0,100.0,Finals Week,Friday,wooden,0.225
15,10,94.0,Finals Week,Friday,wooden,0.211
15,20,90.0,Finals Week,Friday,wooden,0.202
15,30,96.0,Finals Week,Friday,wooden,0.216
15,40,94.0,Finals Week,Friday,wooden,0.211
15,50,93.0,Finals Week,Friday,wooden,0.209
16,0,95.0,Finals Week,Friday,wooden,0.213
16,10,98.0,Finals Week,Friday,wooden,0.22
16,20,96.0,Finals Week,Friday,wooden,0.216
16,30,93.0,Finals Week,Friday,wooden,0.209
16,40,93.0,Finals Week,Friday,wooden,0.209
16,50,92.0,Finals Week,Friday,wooden,0.207
17,0,105.0,Finals Week,Friday,wooden,0.236
17,10,115.0,Finals Week,Friday,wooden,0.258
17,20,117.0,Finals Week,Friday,wooden,0.263
17,30,119.0,Finals Week,Friday,wooden,0.267
17,40,118.0,Finals Week,Friday,wooden,0.265
17,50,122.0,Finals Week,Friday,wooden,0.274
18,0,125.0,Finals Week,Friday,wooden,0.281
18,10,127.0,Finals Week,Friday,wooden,0.285
18,20,121.0,Finals Week,Friday,wooden,0.272
18,30,108.0,Finals Week,Friday,wooden,0.243
18,40,101.0,Finals Week,Friday,wooden,0.227
18,50,96.0,Finals Week,Friday,wooden,0.216
19,0,81.0,Finals Week,Friday,wooden,0.182
19,10,65.0,Finals Week,Friday,wooden,0.146
19,20,53.0,Finals Week,Friday,wooden,0.119
19,30,37.0,Finals Week,Friday,wooden,0.083
19,40,25.0,Finals Week,Friday,wooden,0.056
19,50,15.0,Finals Week,Friday,wooden,0.034
20,0,8.0,Finals Week,Friday,wooden,0.018
20,10,5.0,Finals Week,Friday,wooden,0.011
20,20,3.0,Finals Week,Friday,wooden,0.007
20,30,2.0,Finals Week,Friday,wooden,0.004
20,40,1.0,Finals Week,Friday,wooden,0.002
20,50,0.0,Finals Week,Friday,wooden,0.0
21,0,0.0,Finals Week,Friday,wooden,0.0
21,10,0.0,Finals Week,Friday,wooden,0.0
21,20,0.0,Finals Week,Friday,wooden,0.0
21,30,0.0,Finals Week,Friday,wooden,0.0
21,40,0.0,Finals Week,Friday,wooden,0.0
21,50,0.0,Finals Week,Friday,wooden,0.0
22,0,0.0,Finals Week,Friday,wooden,0.0
22,10,0.0,Finals Week,Friday,wooden,0.0
22,20,0.0,Finals Week,Friday,wooden,0.0
22,30,0.0,Finals Week,Friday,wooden,0.0
22,40,0.0,Finals Week,Friday,wooden,0.0
22,50,0.0,Finals Week,Friday,wooden,0.0
23,0,0.0,Finals Week,Friday,wooden,0.0
23,10,0.0,Finals Week,Friday,wooden,0.0
23,20,0.0,Finals Week,Friday,wooden,0.0
23,30,0.0,Finals Week,Friday,wooden,0.0
23,40,0.0,Finals Week,Friday,wooden,0.0
23,50,0.0,Finals Week,Friday,wooden,0.0
0,0,0.0,Finals Week,Saturday,wooden,0.0
0,10,0.0,Finals Week,Saturday,wooden,0.0
0,20,0.0,Finals Week,Saturday,wooden,0.0
0,30,0.0,Finals Week,Saturday,wooden,0.0
0,40,0.0,Finals Week,Saturday,wooden,0.0
0,50,0.0,Finals Week,Saturday,wooden,0.0
1,0,0.0,Finals Week,Saturday,wooden,0.0
1,10,0.0,Finals Week,Saturday,wooden,0.0
1,20,0.0,Finals Week,Saturday,wooden,0.0
1,30,0.0,Finals Week,Saturday,wooden,0.0
1,40,0.0,Finals Week,Saturday,wooden,0.0
1,50,0.0,Finals Week,Saturday,wooden,0.0
2,0,0.0,Finals Week,Saturday,wooden,0.0
2,10,0.0,Finals Week,Saturday,wooden,0.0
2,20,0.0,Finals Week,Saturday,wooden,0.0
2,30,0.0,Finals Week,Saturday,wooden,0.0
2,40,0.0,Finals Week,Saturday,wooden,0.0
2,50,0.0,Finals Week,Saturday,wooden,0.0
3,0,0.0,Finals Week,Saturday,wooden,0.0
3,10,0.0,Finals Week,Saturday,wooden,0.0
3,20,0.0,Finals Week,Saturday,wooden,0.0
3,30,0.0,Finals Week,Saturday,wooden,0.0
3,40,0.0,Finals Week,Saturday,wooden,0.0
3,50,0.0,Finals Week,Saturday,wooden,0.0
4,0,0.0,Finals Week,Saturday,wooden,0.0
4,10,0.0,Finals Week,Saturday,wooden,0.0
4,20,0.0,Finals Week,Saturday,wooden,0.0
4,30,0.0,Finals Week,Saturday,wooden,0.0
4,40,0.0,Finals Week,Saturday,wooden,0.0
4,50,0.0,Finals Week,Saturday,wooden,0.0
5,0,0.0,Finals Week,Saturday,wooden,0.0
5,10,0.0,Finals Week,Saturday,wooden,0.0
5,20,0.0,Finals Week,Saturday,wooden,0.0
5,30,0.0,Finals Week,Saturday,wooden,0.0
5,40,0.0,Finals Week,Saturday,wooden,0.0
5,50,0.0,Finals Week,Saturday,wooden,0.0
6,0,0.0,Finals Week,Saturday,wooden,0.0
6,10,0.0,Finals Week,Saturday,wooden,0.0
6,20,0.0,Finals Week,Saturday,wooden,0.0
6,30,0.0,Finals Week,Saturday,wooden,0.0
6,40,0.0,Finals Week,Saturday,wooden,0.0
6,50,0.0,Finals Week,Saturday,wooden,0.0
7,0,0.0,Finals Week,Saturday,wooden,0.0
7,10,0.0,Finals Week,Saturday,wooden,0.0
7,20,0.0,Finals Week,Saturday,wooden,0.0
