"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"19F","MATH","33A","4","B",23,179,"OTTER, N.","1","Linear Algebra and Applications","255",3
"19F","MATH","33A","4","B-",11,179,"OTTER, N.","1","Linear Algebra and Applications","255",2.7
"19F","MATH","33A","4","C+",8,179,"OTTER, N.","1","Linear Algebra and Applications","255",2.3
"19F","MATH","33A","4","C",8,179,"OTTER, N.","1","Linear Algebra and Applications","255",2
"19F","MATH","33A","4","C-",9,179,"OTTER, N.","1","Linear Algebra and Applications","255",1.7
"19F","MATH","33A","4","D+",5,179,"OTTER, N.","1","Linear Algebra and Applications","255",1.3
"19F","MATH","33A","4","D",3,179,"OTTER, N.","1","Linear Algebra and Applications","255",1
"19F","MATH","33A","4","D-",7,179,"OTTER, N.","1","Linear Algebra and Applications","255",0.7
"19F","MATH","33A","4","F",3,179,"OTTER, N.","1","Linear Algebra and Applications","255",0
"19F","MATH","33B","1","A+",6,197,"FAN, H.","1","Differential Equations","255",4
"19F","MATH","33B","1","A",83,197,"FAN, H.","1","Differential Equations","255",4
"19F","MATH","33B","1","A-",25,197,"FAN, H.","1","Differential Equations","255",3.7
"19F","MATH","33B","1","B+",22,197,"FAN, H.","1","Differential Equations","255",3.3
"19F","MATH","33B","1","B",12,197,"FAN, H.","1","Differential Equations","255",3
"19F","MATH","33B","1","B-",26,197,"FAN, H.","1","Differential Equations","255",2.7
"19F","MATH","33B","1","C+",5,197,"FAN, H.","1","Differential Equations","255",2.3
"19F","MATH","33B","1","C",6,197,"FAN, H.","1","Differential Equations","255",2
"19F","MATH","33B","1","C-",4,197,"FAN, H.","1","Differential Equations","255",1.7
"19F","MATH","33B","1","D+",5,197,"FAN, H.","1","Differential Equations","255",1.3
"19F","MATH","33B","1","D",1,197,"FAN, H.","1","Differential Equations","255",1
"19F","MATH","33B","1","F",1,197,"FAN, H.","1","Differential Equations","255",0
"19F","MATH","33B","1","I",1,197,"FAN, H.","1","Differential Equations","255",0
"19F","MATH","33B","2","A+",9,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",4
"19F","MATH","33B","2","A",48,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",4
"19F","MATH","33B","2","A-",33,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",3.7
"19F","MATH","33B","2","B+",19,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",3.3
"19F","MATH","33B","2","B",26,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",3
"19F","MATH","33B","2","B-",28,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",2.7
"19F","MATH","33B","2","C+",13,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",2.3
"19F","MATH","33B","2","C",9,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",2
"19F","MATH","33B","2","C-",11,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",1.7
"19F","MATH","33B","2","D+",5,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",1.3
"19F","MATH","33B","2","D",2,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",1
"19F","MATH","33B","2","D-",4,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",0.7
"19F","MATH","33B","2","F",5,212,"ELAMVAZHUTHI, K.","1","Differential Equations","255",0
"19F","MATH","33B","3","A",22,39,"RADKO, O.V.","3","Differential Equations","255",4
"19F","MATH","33B","3","A-",1,39,"RADKO, O.V.","3","Differential Equations","255",3.7
"19F","MATH","33B","3","B",9,39,"RADKO, O.V.","3","Differential Equations","255",3
"19F","MATH","33B","3","C+",1,39,"RADKO, O.V.","3","Differential Equations","255",2.3
"19F","MATH","33B","3","C",4,39,"RADKO, O.V.","3","Differential Equations","255",2
"19F","MATH","33B","3","D+",1,39,"RADKO, O.V.","3","Differential Equations","255",1.3
"19F","MATH","33B","3","I",1,39,"RADKO, O.V.","3","Differential Equations","255",0
"19F","MATH","61","1","A+",4,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",4
"19F","MATH","61","1","A",43,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",4
"19F","MATH","61","1","A-",20,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",3.7
"19F","MATH","61","1","B+",28,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",3.3
"19F","MATH","61","1","B",27,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",3
"19F","MATH","61","1","B-",14,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",2.7
"19F","MATH","61","1","C+",15,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",2.3
"19F","MATH","61","1","C",12,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",2
"19F","MATH","61","1","C-",11,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",1.7
"19F","MATH","61","1","D+",4,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",1.3
"19F","MATH","61","1","D",5,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",1
"19F","MATH","61","1","D-",2,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",0.7
"19F","MATH","61","1","F",8,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",0
"19F","MATH","61","1","I",1,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",0
"19F","MATH","61","1","P",5,199,"RUBIN, J.L.","1","Introduction to Discrete Structures","255",-1
"19F","MATH","61","2","A+",4,206,"MANNING, J.A.","1","Introduction to Discrete Structures","255",4
"19F","MATH","61","2","A",38,206,"MANNING, J.A.","1","Introduction to Discrete Structures","255",4
"19F","MATH","61","2","A-",18,206,"MANNING, J.A.","1","Introduction to Discrete Structures","255",3.7
"19F","MATH","61","2","B+",28,206,"MANNING, J.A.","1","Introduction to Discrete Structures","255",3.3
"","","","","",NA,NA,"","","","",0
"19F","MATH","61","2","B",39,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",3
"19F","MATH","61","2","B-",18,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",2.7
"19F","MATH","61","2","C+",24,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",2.3
"19F","MATH","61","2","C",17,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",2
"19F","MATH","61","2","C-",7,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",1.7
"19F","MATH","61","2","D+",4,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",1.3
"19F","MATH","61","2","D",1,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",1
"19F","MATH","61","2","D-",2,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",0.7
"19F","MATH","61","2","F",2,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",0
"19F","MATH","61","2","NP",2,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",-2
"19F","MATH","61","2","P",2,206,"MANNING, J.A.","1","Introduction to Discrete Structures 255","61",-1
"19F","MATH","72SL","1","P",15,15,"RALSTON JR, J.V.","1","Classroom Practices in Middle School Mathematics 255","0072SL",-1
"19F","MATH","98XB","1","P",19,19,"BLASIUS, D.M.","3","PEERS Collaborative Learning Workshops for Physical Sciences a255","0098XB",-1
"19F","MATH","98XB","2","NP",2,12,"BLASIUS, D.M.","3","PEERS Collaborative Learning Workshops for Physical Sciences a255","0098XB",-2
"19F","MATH","98XB","2","P",10,12,"BLASIUS, D.M.","3","PEERS Collaborative Learning Workshops for Physical Sciences a255","0098XB",-1
"19F","MATH","100","1","NP",3,14,"SARKAR, S.","1","Problem Solving 255","100",-2
"19F","MATH","100","1","P",11,14,"SARKAR, S.","1","Problem Solving 255","100",-1
"19F","MATH","101","1","A+",3,16,"SARKAR, S.","1","Advanced Problem Solving 255","101",4
"19F","MATH","101","1","A",4,16,"SARKAR, S.","1","Advanced Problem Solving 255","101",4
"19F","MATH","101","1","A-",3,16,"SARKAR, S.","1","Advanced Problem Solving 255","101",3.7
"19F","MATH","101","1","P",6,16,"SARKAR, S.","1","Advanced Problem Solving 255","101",-1
"19F","MATH","105A","1","A+",1,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",4
"19F","MATH","105A","1","A",3,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",4
"19F","MATH","105A","1","A-",1,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",3.7
"19F","MATH","105A","1","B+",1,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",3.3
"19F","MATH","105A","1","B",1,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",3
"19F","MATH","105A","1","B-",4,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",2.7
"19F","MATH","105A","1","C+",1,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",2.3
"19F","MATH","105A","1","C",3,15,"DALLAS, H.J.","1","Mathematics and Pedagogy for Teaching Secondary School Mat 255","0105A",2
"19F","MATH","110A","1","A+",8,38,"GONG, S.","1","Algebra 255","0110A",4
"19F","MATH","110A","1","A",5,38,"GONG, S.","1","Algebra 255","0110A",4
"19F","MATH","110A","1","A-",2,38,"GONG, S.","1","Algebra 255","0110A",3.7
"19F","MATH","110A","1","B+",6,38,"GONG, S.","1","Algebra 255","0110A",3.3
"19F","MATH","110A","1","B",3,38,"GONG, S.","1","Algebra 255","0110A",3
"19F","MATH","110A","1","B-",6,38,"GONG, S.","1","Algebra 255","0110A",2.7
"19F","MATH","110A","1","C+",3,38,"GONG, S.","1","Algebra 255","0110A",2.3
"19F","MATH","110A","1","C",2,38,"GONG, S.","1","Algebra 255","0110A",2
"19F","MATH","110A","1","C-",2,38,"GONG, S.","1","Algebra 255","0110A",1.7
"19F","MATH","110A","1","P",1,38,"GONG, S.","1","Algebra 255","0110A",-1
"19F","MATH","110AH","1","A+",3,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",4
"19F","MATH","110AH","1","A",4,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",4
"19F","MATH","110AH","1","A-",1,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",3.7
"19F","MATH","110AH","1","B+",3,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",3.3
"19F","MATH","110AH","1","B",4,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",3
"19F","MATH","110AH","1","B-",2,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",2.7
"19F","MATH","110AH","1","C",2,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",2
"19F","MATH","110AH","1","C-",3,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",1.7
"19F","MATH","110AH","1","D-",3,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",0.7
"19F","MATH","110AH","1","F",2,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",0
"19F","MATH","110AH","1","NP",2,29,"KHARE, C.","1","Algebra (Honors) 255","0110AH",-2
"19F","MATH","110AH","2","A+",1,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",4
"19F","MATH","110AH","2","A",22,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",4
"19F","MATH","110AH","2","A-",4,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",3.7
"19F","MATH","110AH","2","B+",3,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",3.3
"19F","MATH","110AH","2","B",4,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",3
"19F","MATH","110AH","2","B-",2,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",2.7
"19F","MATH","110AH","2","C-",1,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",1.7
"19F","MATH","110AH","2","P",1,38,"ELMAN, R.S.","1","Algebra (Honors) 255","0110AH",-1
"19F","MATH","115A","1","A+",1,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","1","A",9,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","1","A-",3,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","1","B+",5,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","1","B",7,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","1","B-",3,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","1","C+",4,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","1","C",5,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",2
"19F","MATH","115A","1","C-",2,39,"WHITE, N.A.","1","Linear Algebra 255","0115A",1.7
"19F","MATH","115A","2","A+",4,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","2","A",2,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","2","A-",5,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","2","B+",6,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","2","B",1,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","2","B-",5,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","2","C+",4,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","2","C",3,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",2
"19F","MATH","115A","2","D+",1,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",1.3
"19F","MATH","115A","2","D",1,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",1
"19F","MATH","115A","2","F",4,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",0
"19F","MATH","115A","2","P",1,37,"HEMPEL, N.","1","Linear Algebra 255","0115A",-1
"19F","MATH","115A","3","A",5,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","3","A-",4,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","3","B+",3,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","3","B",5,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","3","B-",2,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","3","C+",2,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","3","C",4,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",2
"19F","MATH","115A","3","C-",4,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",1.7
"19F","MATH","115A","3","D+",1,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",1.3
"19F","MATH","115A","3","D",1,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",1
"19F","MATH","115A","3","D-",1,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",0.7
"19F","MATH","115A","3","F",1,33,"GONZALEZ, N.","1","Linear Algebra 255","0115A",0
"19F","MATH","115A","4","A+",1,26,"BALMER, P.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","4","A",2,26,"BALMER, P.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","4","A-",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","4","B+",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","4","B",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","4","B-",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","4","C+",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","4","C",3,26,"BALMER, P.","1","Linear Algebra 255","0115A",2
"19F","MATH","115A","4","C-",1,26,"BALMER, P.","1","Linear Algebra 255","0115A",1.7
"19F","MATH","115A","4","D-",1,26,"BALMER, P.","1","Linear Algebra 255","0115A",0.7
"19F","MATH","115A","4","F",1,26,"BALMER, P.","1","Linear Algebra 255","0115A",0
"19F","MATH","115A","4","NP",2,26,"BALMER, P.","1","Linear Algebra 255","0115A",-2
"19F","MATH","115A","5","A",5,33,"BALMER, P.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","5","A-",4,33,"BALMER, P.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","5","B+",5,33,"BALMER, P.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","5","B",5,33,"BALMER, P.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","5","B-",2,33,"BALMER, P.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","5","C+",2,33,"BALMER, P.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","5","C",2,33,"BALMER, P.","1","Linear Algebra 255","0115A",2
"19F","MATH","115A","5","C-",5,33,"BALMER, P.","1","Linear Algebra 255","0115A",1.7
"19F","MATH","115A","5","D+",2,33,"BALMER, P.","1","Linear Algebra 255","0115A",1.3
"19F","MATH","115A","5","P",1,33,"BALMER, P.","1","Linear Algebra 255","0115A",-1
"19F","MATH","115A","6","A+",1,31,"HUANG, L.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","6","A",9,31,"HUANG, L.","1","Linear Algebra 255","0115A",4
"19F","MATH","115A","6","A-",2,31,"HUANG, L.","1","Linear Algebra 255","0115A",3.7
"19F","MATH","115A","6","B+",5,31,"HUANG, L.","1","Linear Algebra 255","0115A",3.3
"19F","MATH","115A","6","B",6,31,"HUANG, L.","1","Linear Algebra 255","0115A",3
"19F","MATH","115A","6","B-",2,31,"HUANG, L.","1","Linear Algebra 255","0115A",2.7
"19F","MATH","115A","6","C+",3,31,"HUANG, L.","1","Linear Algebra 255","0115A",2.3
"19F","MATH","115A","6","C",1,31,"HUANG, L.","1","Linear Algebra 255","0115A",2
"","","","","",NA,NA,"","","","",0
"19F","MATH","115A","6","C-",2,31,"HUANG, L.","1","Linear Algebra","255",1.7
"19F","MATH","115A","7","A",7,36,"MARENGON, M.","1","Linear Algebra","255",4
"19F","MATH","115A","7","A-",1,36,"MARENGON, M.","1","Linear Algebra","255",3.7
"19F","MATH","115A","7","B+",9,36,"MARENGON, M.","1","Linear Algebra","255",3.3
"19F","MATH","115A","7","B",2,36,"MARENGON, M.","1","Linear Algebra","255",3
"19F","MATH","115A","7","B-",1,36,"MARENGON, M.","1","Linear Algebra","255",2.7
"19F","MATH","115A","7","C+",7,36,"MARENGON, M.","1","Linear Algebra","255",2.3
"19F","MATH","115A","7","C",4,36,"MARENGON, M.","1","Linear Algebra","255",2
"19F","MATH","115A","7","C-",1,36,"MARENGON, M.","1","Linear Algebra","255",1.7
"19F","MATH","115A","7","D",3,36,"MARENGON, M.","1","Linear Algebra","255",1
"19F","MATH","115A","7","F",1,36,"MARENGON, M.","1","Linear Algebra","255",0
"19F","MATH","115A","8","A+",1,38,"ARANT, T.J.","1","Linear Algebra","255",4
"19F","MATH","115A","8","A",4,38,"ARANT, T.J.","1","Linear Algebra","255",4
"19F","MATH","115A","8","A-",6,38,"ARANT, T.J.","1","Linear Algebra","255",3.7
"19F","MATH","115A","8","B+",1,38,"ARANT, T.J.","1","Linear Algebra","255",3.3
"19F","MATH","115A","8","B",5,38,"ARANT, T.J.","1","Linear Algebra","255",3
"19F","MATH","115A","8","B-",1,38,"ARANT, T.J.","1","Linear Algebra","255",2.7
"19F","MATH","115A","8","C+",3,38,"ARANT, T.J.","1","Linear Algebra","255",2.3
"19F","MATH","115A","8","C",8,38,"ARANT, T.J.","1","Linear Algebra","255",2
"19F","MATH","115A","8","C-",4,38,"ARANT, T.J.","1","Linear Algebra","255",1.7
"19F","MATH","115A","8","D+",1,38,"ARANT, T.J.","1","Linear Algebra","255",1.3
